0,37377,69487,25663
5251,125140
53905,5251,62659,53427,138276,55593
68784,5252
5253
5253,76991
72770,5253
5253,84679
5253,95766
5253,34430
116928,5253
72821,5253,4494
72771,5254
83675,5254
5254,77015
84368,5254
83747,5254
81108,5254
80718,5254
67226,5254
5254,72823
137641,5254
77600,4899,4885,5254
14232,77022,5254
67918,5255
5256,72772
5256,80458,5116
5257,72773
5257,104894
72793,5257
5257,69514
5258,72774
5259,4446
5260
29302,5262
72068,5262
81616,5262
83178,5262
83182,5262
13805,5262
5262,50615
82595,5262
833,5262
81477,5262
89027,5262
96325,5262
3316,5262
106165,5262
81484,5262
119606,5262
44761,5262
73499,5262
114382,5262
5496,32889,5262
9577,10285,5262,8095
8252,74670,5262
11472,77669,5262
15720,79652,5262
73849,16020,5262
48321,111773,5262
5263
5264,97653
5264,7562
5264,72779,14067
5265,77041
5265,137523
5265,115068
5265,72780
5265,115562
5265,84209
5265
5265,77396
5265,84983
5265,80551
5265,73971
5265,12340
5265,107163
5265,76545
5265,62290,8953
5265,41042,58691
5266,45159
5266,53557
5266,7763
5266,149925
5266,92946
5266,58677
5266,80415
5266,100652
5266,29407
138224,5266
135370,5266
5266,66154
5266,93756
5266,117764
5266,88805
5266,27884
50752,5266
5266,148143
5266,31069
5266,103531
78305,5266
35920,5266
5266,77286
5266,28238
5266,96005
102153,5266
5266,102389
95137,5266
5266,69722
5266,129997
5266,117181
5266,109671
5266,125154
92657,5266
5266,133370
5266,89710
5266,126782
5266,72606
133649,5266
146257,5266
27592,5266
5266,27374
5266,106783
5266,64327
5266,142357
5266,146359
5266,102547
108864,5266
5266,106738
5266,4772,99642
88017,5266,4789
5266,4932,24852,4758
5266,5068,100780
5266,5107,72781,5335
5266,92667,6294
7098,5266,111544
5266,7522,119735
5266,8228,78653
8552,73496,5266
8552,5266,9738,102932
5266,9258,109671
5266,11404,123948
5266,75164,12007
92335,5266,14183
14264,5266,51587
16984,5266,94975
23673,5266,136514
5266,24244,115095
25912,5266,125404
5266,28252,92685
5266,28283,92725
5266,35970,29259,55757,98606
29432,5266,93756,29434
5266,4789,30734,94975
11312,34065,5266,99202
5266,97796,35335
99891,5266,35675
89961,5266,36668
41753,5266,88692
5266,47307,43098
5266,102491,48229,5335
50704,5266,133059,50854
5266,52371,69220,129036
5266,30877,53243,52429,131819
126081,5266,53067
5266,53427,127603,11743
5266,55858,128525,4772
5266,56555,150618
64720,5266,83875,29494
5266,67523,124138
5266,69267,124309
5267,119683
5267,77855
5267,99811,8471
78959,5267,12175
23721,5267,118753
5116,5268,11013,72783
72448,5269
95722,5269
5269,71671
95939,5269
47437,5269
98977,5269
74837,5269
76204,5269
5269
83795,5269
95725,5269
109337,2186,5269
133625,5270
5592,5270
5270,139487
23762,5270
130312,5270
5270,147183
5270,89111
37944,5270
5270,105559
148533,5270
5270,129703
146428,5270
146152,5270
38478,5270
151277,5270
89993,5270
103233,5270
131144,5270
122472,5270
72784,5270
4849,148958,5270
57040,51808,8082,73620,5270
106323,8197,5270
72920,5270,8207
138205,13549,5270
16034,5270
26185,53747,5270
29357,5270,130879
41418,38212,5270,72535
39318,105260,5270
47036,122165,5270
60152,4547,5270
63777,5270
37337,69269,5270
83035,14307,5271
5272,35642
5272,120278
5272,149207
5272,144306
5272,132162
5272,131105
5272,72785
5272,141791
5272,140036
5272,97731
5272,83973
5272,30715
5272,109744
5272,137512
5272,44361
5272,128526
5272,45839
5272,97523
5272,79198
5272,81724
5272,61194
5272,84485
5272,25636
5272,81755
5272,69445
5272,8459
5272,55992
5272,110373
5272,145144
5272,63508
5272,76266,8915,951
5272,4570,8915,28733
5272,104032,5589
5272,13029,51431
5272,78908,16277
5272,16813,81639
15521,5272,29881,94216,5565
5272,45264
5273,72786
5273,2201,12655
5274,72787,14317
5275,31635
73664,5275
5275,82967
35155,5275
5275,99294
92089,5275
5275,142508
5275,83399
5275,93076
5275,103103
5275,103230
5275,1364
5275,132286
5275,93828
5275,90603
99346,5275
5275,47598
5275,108604
5275,74501
131362,5275
78522,5275
5275,76356
118794,5275
96489,5275
13635,5275
123280,5275
5275,77807
80360,5275
5275,89499
84642,5275
5275,126695
5275,122299
5275,116279
5275,43718
5275,83083
5275,128103
5275,70884
5275,75220
102978,5275
5275,91292
5275,72788
5275,57949
69642,5275
5275,55094
5275,120396
5275,147052
112688,5275
5275,115021
5275,99012
5275,117078,4471
131139,5275,5045
90077,5275,5045
5561,5275,134863
99968,5561,5275
5635,5275,129757
5635,93474,5275
5635,89241,5275
5706,5275,123749
99256,5793,5275
6160,5275,99558
4471,5275,139053,13027
13643,5275,14429
5275,16156,80093
16530,5275,80406,4471
15904,5275,23508
88035,5275,23531
24233,88250,5275
90429,5275,29221
5275,4763,31099
5275,33605,97135
90431,5275,45357,4471
55025,5275,128005
5276,72789
11320,5276,83864
5277,144758
5277
24155,5277
5277
102397,5277
108811,48571,5277
72795,5510,5278
82750,5279
72883,5279
116368,5279
81996,5279
72883,5279
6324,5279
84719,5279
6450,5279
72883,5279
72458,5279
77570,5279
78630,5279
72883,5279
111850,5279
81623,5279
84293,5279
83440,5279
79893,5279
4745,105420,5279
5297,74793,5279
5811,5386,10299,72796,5279
6562,4899,13237,78235,5279
6895,73947,5279
99550,7030,5279
5279,4466,77159,5258,7855
8729,11970,78397,5279
11712,72883,5279
13657,78387,5279
80394,15910,5279
5280,75860
5280,72798
5280,35977,27736
5280,13793,77724,4521,39164,33597
93736,5281
5281,90917
5281,115322
5281,121092
5281,91195
5281,72799
5281,121579
5281,94610
5281,101810
5281,90796
79193,5281
5281,99185
5281,104299,8813
5281,5706,94991,30271
5282
5283,32021
5116,5284,72801
99428,5285
113690,5285
106049,5285
99829,4804,5285,44711
52472,5291,5388,5285
5285,14574,6087
99728,5285,6541
14243,5286
77836,5287
80834,5287
69903,5287
84286,5287
84954,5287
80901,5287
77393,5287
9944,5287
74261,5287
84269,5287
7988,5287
2499,25157,2502,5287,5935
5257,80459,5287
5297,72805,5287
7688,5287
5288,143339
5288,52463
5288,136394
5288,140084
5288,124285
5288,89670
5288,136479
5288,108671
5288,4918
5288,147380
5288,133391
5288,109709
5288,142955
5288,23012
5288,125350
5288,147157
5288,95566
5288,93761
5288,59816
5288,79575
5288,137558
5288,114468
5288,90535
5288,59816
5288,80481
5288,102497,2502
5288,10776,2502,128809
5288,4464,43432
5288,57880,4581
5288,100657,4638
5288,95566,4751
5288,92833,9302,4751
5288,108122,5300
5288,115424,5962
5288,6513,4899
5288,8001,49685
5288,15452,24461,8494,124543
5288,73392,11591
5288,12354,60331,79917
5288,52393,4763,13678
5288,16276,72808
79575,5288,24185,23418,4638
5288,7222,23149,23806
5288,108473,25261
5288,27136,78310
5288,116030,28159
5288,26120,36758
5288,144089,49535
5288,50489,78310
5217,72809,5289,5290,4878
138400,5290
5290,82269
6122,5290,81991,7127
5290,53219,49535
5291,47565,4975
12912,4560,5142,15834,5291,4524,76943
5292,5294
5293
80463,5295
8892,5101,5295
72810,5302,5295
5296,78837
5296,106646
5296,88660
5296,83383
5296,72824
5296,72812
5296,13917,105574
5296,4471,106653,40152
5297,80956
5297,84646
5297,78404
5297,75235
75873,5297
5297,3948,77038
5297,75250,4471
4648,5297,75398
5297,72814,5287
5297,75450,8007
8072,5297,75440
8072,5297,75420,8689
5297,75458,8758
5297,76235,12406
4752,5297,78317,12486
5297,18515,47782,13695
14680,5297,75520
5297,16836
17312,5297,83917
5298,4468
5299,118221
5299,117151
149890,5299
16754,5299
5299,90859
5299,126317
5299,116671
5597,5299,5285,5126,4605
124794,5299,23677
5299,127140,24461
5299,53260
145554,5299,53484
5300,97612
5300,141558
100531,5300
119161,5300
120497,5300
5300,128015
69498,5300
89748,5300
150528,5300
26704,5300
61052,5300
5300,94317
89818,5300
5300,84151
5300,150471
5300,91885
103921,5300
5300,135293
24689,5300
5300,36908
94059,5300
5300,97159
5300,115342
5300,143404
5300,81751
115896,5300
103900,5300
5300,131070
5300,73654
5300,88943
5300,91926
65635,5300
120690,5300
5300,89148
98104,5300
5300,7615
5300,49309
89675,5300
5300,79549
93432,5300
5300,91172
4899,5300
5300,113982
5300,90829
95336,5300
85912,5300
5300,79005
106683,5300
139144,5300
72816,5300
5300,118023
5300,88509
5288,2201,5300,64005
94292,5300,4444
4561,90114,5300
106427,5300,4638
5300,4822,96534,11065,32153
23770,5300,6541
5300,102021,7468
26824,5300,8765
5300,106252,9044
14888,9099,5300
81286,5300,9198
140128,69268,9211,5300
5300,106477,9791
11736,5300,93392
13337,5300,93449
106943,5300,13495
43088,5300,4581,20397,30783
90496,23314,5300
79441,24658,5300,23828,36444
8944,4929,5300,90104,25551
8001,23906,5300,58948,17479,27694,27950,28159
23314,28947,5300,102789
11552,5300,32085
98592,35419,5300
36844,5955,5300,4452
97530,5300,39070
65968,5300,44103
9985,51652,5300
52892,2201,5300
47896,39992,5300,55143
65232,65233,5300,73756
72817,5301
72548,5302
74389,5302
77170,5302
3732,5302
4466,74517,5302
74000,4466,5101,5302
5234,5302
6278,72548,5302
72818,5303
5304,5313,72819,5309
5305,144970
5305,9558
5305,33327
5305,72820
5305,130155
84200,5305
5305,113709
5305,28343
35921,5305
5305,94209
5305,104398
5305,83810
5305,77133
5305,73994
5305,5155,44420
5305,11557,73990
5305,17221
140640,5307
76848,5307,4462
34200,19137,5307,5308
5308,84484
5308,40189
5308,97517
69800,5308
5308,70581
5308,74879
5308,71220
120081,5308
19044,5308
5308,86071
5308,29589
5308,73815
2752,5308,29589
4393,5308,96399
108049,4698,5308
4944,56980,5308
4944,5308,92503
5824,35323,5308,45275
5308,74263,7287
22689,7556,77672,10424,5308
8635,5308,70771
78096,13188,5308
5193,71087,5308,47383
5310
42211,5310
5312,72825,4596
5313,88950
5313,88090
5313,78469
78664,5313
5313,4652
5313,75983
5313,78505
5313,81574
5313,81572
5313,53747
99152,5313
5313,109259
73608,5313,5068
5313,5380,98997
5313,6574,6663
8785,5313,74454
5313,15891,35076,98932,4454,25288
25560,5313
5313,27652,98478
5313,115191,31172,59007
72826,5315,10479
5316
5316,73182
48641,5316,11623
5317
104394,5318
74824,5318
5318,149790
62816,5318
99491,5318
5318,31335
5318,135135
106580,5318
82576,5318
5062,5318
83100,5318
28555,5318
128197,5318
28800,5318
148618,5318
5318,82471
144388,5318
137506,5318
76426,5318
5318,135519
139824,5318
138346,5318
150545,5318
149536,5318
100326,5318
98395,5318
38374,5318
5318,136975
141460,5318
118468,5318
141641,5318
91557,5318
151012,5318
73442,5318
87929,5318
5979,5318
127733,5318
5318,13687
149259,5318
55339,5318
73666,5318
40430,5318
95710,5318
48259,5318
139006,5318
145493,5318
56297,5318
99613,5318
120853,5318
150176,5318
140237,5318
144470,5318
89522,5318
128382,5318
5318,78775
112233,5318
42089,5318
126488,5318
118955,5318
146595,5318
90915,5318
126821,5318
151107,5318
88772,5318
137409,5318
125393,5318
7913,5318
87934,5318
103259,5318
148566,5318
128238,5318
129766,5318
80528,5318
147226,5318
74732,5318
141187,5318
91557,5318
62829,5318
117850,5318
78857,5318
90931,5318
146715,5318
146813,5318
114988,5318
145709,5318
5318,27287
113770,5318
103148,5318
114275,5318
146004,5318
5318,90751
121421,5318
145046,5318
86573,5318
147365,5318
128484,5318
5318,140687
5318,138815
147564,5318
5318,140062
37668,5318
73666,5318
128377,5318
86948,5318
123617,5318
78525,5318
17554,5318
117162,5318
114177,5318
139369,5318
136453,5318
125352,5318
141061,5318
147176,5318
38374,5318
90181,5318
5318,90655
150853,5318
5318,26031
33556,5318
54821,5318
118421,5318
62693,5318
99098,5318
110562,5318
103308,5318
73666,5318
135217,5318
56630,5318
110569,5318
35280,5318
142864,5318
123475,5318
109716,5318
71650,5318
146320,5318
113035,5318
133889,5318
53064,5318
100573,5318
110980,5318
147342,5318
5318,110855
5318,124991
118406,5318
5318,146767
27114,5318
133547,5318
117090,5318
126838,5318
147178,5318
138180,5318
62934,5318
5318,149447
5318,111311
5318,112295
101635,5318
93586,5318
131216,5318
5318,144414
130773,5318
109716,5318
150782,5318
138891,5318
95865,5318
108040,5318
5318,116599
66608,5318
5318,119127
5318,146727
7161,5318
113681,5318
133907,5318
133077,5318
135643,5318
151042,5318
9674,5318
118192,5318
97460,5318
121806,5318
112606,5318
142096,5318
40056,2,5318
93415,5318,4471
141405,5318,4471
72827,5318,4471
127035,5318,4471
107961,5318,4471
58066,5318,4471
42866,5318,4471
90521,5318,4471
99611,5318,4471
81110,5318,4471
96510,5318,4471
94778,5318,4471
145713,5318,4471
89759,5318,4471
103503,5318,4471
75279,5318,4471
5398,93525,5318,4471
4531,8878,5318,4471
5318,4471,67786,69259,131343
4648,76273,5318
4648,74091,5318
33410,5318,4471,4648,7224,98510
4700,5318,72974
4648,30377,4700,5318
4792,86573,5318
86161,5037,5318
5072,123075,5318
105414,5077,5318
135979,5077,5318
82050,5254,5318
111963,5397,5318
98146,5318,5398
88670,45341,5318,5398
5537,117993,5318
5667,5318,150286
5700,5318,107583
105102,5700,5318
5726,84524,5318
5726,5318,143023
5726,5318,137055
5726,5318,81409
5726,123617,5318
5726,5445,5318,4471
6192,5318,91670
105922,6317,5318
6496,90315,5318
32617,6605,5318
6745,151011,5318
6974,16905,5318
7161,117572,5318
127280,8532,5318
118908,8532,5318
110220,8532,5318
8532,91557,5318
146984,8829,5318
8878,5318,37646
25825,10667,5318,4471
4577,11082,95179,5318
110667,11083,5318
11395,5318,143867
8763,102845,5318,11455
134210,5318,11775
126946,5318,11775
4471,76146,5318,11959
69288,12121,5130,5318
12282,113523,5318
12465,136116,5318
14948,75773,5318
89953,5318,15063
17113,5318,15455
71961,5318,15623
16771,5318,86263
88882,23301,5318
37770,23301,5318
115201,26332,5318
27144,92004,5318,4471
73666,27738,5318
29081,85012,5318
107400,48675,31134,5318
36088,125508,5318
25150,115153,36412,5318
44030,64381,5318
99098,47854,5318
49424,133438,5318
1402,69820,49597,5318
85274,15506,50211,5318
50402,5318
68204,5318,50815
124776,51059,5318
54358,140978,5318
131462,62220,5318
64472,67589,5318,270
93956,64645,5318
11395,109076,5318,65279
56268,66924,5318
66928,8532,5318,124857,50890
68094,95710,5318
72828,5319
5320,84823
5320,104102
5320,102821
5320,113214
5320,79983
5320,40005
5320,82187
5320,31111
5320,80236
5320,5329
5320,104364
5320,9205
5320,117589
5320,82307
5320,33073
5320,105122
5320,75609
5320,106846
5320,77349
5320,71250
5320,103731
5320,84268
5320,77197
5320,14242
5320,50285
5320,85147
5320,79493
5320,105966
5320,106118
5320,75954
5320,91746
5320,104130
5320,9205
5320,121977
5320,50197
5320,83025
5320,97896
5320,107256
5320,85151
5320,103712
5320,74532
5320,76001
5320,118841
5320,72829,4789
5320,107557,6904
5320,10738,115850
5320,28785,32330,96579
5321,104430
5321,80467
5321,96454
5321,118623
5321,7385,72830
5321,100117,8502,43847
28424,5321,48154,89228
35824,5321,54660,10743
102088,5321,45053
5322,72831
5322,112671
5323
5324,138118
106923,5324
102144,5324
5324,142645
5324,93189
74962,5324
8377,5324
113882,5324
5324,114228
143987,5324
121626,5324
5324,100813
92076,5324
124867,5324
139651,5324
57208,5324
5324,17380
5324,125196
102024,5324
23363,5324
74552,5324
141905,5324
5324,4663
5324,72693
92115,5324
92169,5324
78826,5324
5324,105494
96905,5324
10899,5324
5324,142758
94242,5324
49619,5324
5324,69863
72264,5324
134042,5324
5324,109853
117737,5324
125832,5324
5324,95301
5324,74316
5324,149470
5324,33831
5324,24902
5324,73398
5324,118247
130714,5324
5324,81294
5324,37367
5324,108846
5324,534
94584,5324
148873,5324
5324,127103
5324,130316
124579,5324
5324,110477
117458,5324
5324,51118
124608,5324
77033,5324
105219,5324
5324,90404
149803,5324
5324,49687
103665,5324
116892,5324
26104,5324
21864,5324
5324,31142
5324,130316
137377,5324
77787,5324
5324,101831
5324,12398
63058,5324
135881,5324
82225,5324
5324,26525
5324,150580
75104,5324
5324,139334
97496,5324
5324,122366
8817,5324
5324,132639
86636,5324
5324,86869
5324,41589
113851,5324
5324,13743
140883,5324
107690,5324
5324,93383
5324,78164
106377,5324
5324,128253
5324,2502,33831
92142,5324,2502,42687
44132,5324,2645
7012,5324,2645,63125
78484,5324,2645,14679
5324,4445,75262
5324,4445,130311
4556,5324,87310
4772,5324,74086
4468,33219,5324,4855
5224,135113,5324
5977,5324,91525
81521,8810,5324,6110
96514,5324,6180
92425,13251,5324,6437
12554,5324,6541
5324,7766,49687
7778,5324,91525
7778,5324,11741
31717,5324,8277,70039
8377,112210,5324
12034,5324,75229,9598
10923,5324,11691
11571,5324,5437,74079
105840,5324,12102
13251,5324,100542
13642,72435,5324
13684,74552,5324
23432,5324,135735
36275,5324,23604
112449,23931,5324
13481,24234,5324
133737,5324,51438,24551
24616,109848,5324
24667,5324,13229
83992,5324,26100
27009,5324,109206
5324,29957,106847
5324,30262
5324,30637,31079
32180,5324,96213
102500,36035,5324
57059,5324,37798
5324,41349,88519
43906,5324,16710,137263
5324,44165
44753,5324,13148
74552,5324,47071
107874,5324,47086
87988,5324,49854
26100,62469,36029,5324,35340,50014
50808,48122,5324
52659,5324,141069
17288,57649,5324
5324,60084,11877,6572
65105,5324,104135
67972,5324,106036
72832,11033,5325
72833,5107,5326,5327
74689,7861,5326
81018,5327
84416,5327
74759,5327
4706,77175,5327
80466,5116,5327
5328,55437
5328,8650,5493
5328,8760
5329
5330,72836,5381,16638
5331
69673,5332
5332,117012
5332,121831
95976,5332
5332,74950
10147,5332
146408,5332
69673,5332
127360,5332
5332,115460
5332,98325
150368,5332
98568,2201,5332
5332,16725,75129,8072,2201,14623
5072,5332,109324
5249,5332,75397,13279
5332,5525,99230
4675,5332,97982,6191
13736,5332,107773
24833,98489,5332
5332,43575
5333,72837
5334
88271,5335
8684,5335
90665,5335
86477,5335
74014,5335
92980,5335
127352,5335
5335
119162,5335
111351,5335
87982,5335
77890,5335
72838,5335
108361,5335
43415,5335
102913,5335
96248,5335
5058,4482,51197,5335
6965,77822,5335
10903,102907,5335
134851,11396,5335
9445,5335,99786,11404,12957
100191,17278,5335
36017,86660,5335,23673,23706,24540,39903
100938,24731,5335
29458,76603,5335
90859,45428,29494,5335
31634,70751,5335
11185,39058,5335,97513,41322
93788,41861,5335
46544,59182,5335
46905,89687,5335
5336,6373
5336,135285
5336,116680
5336,28652
5336,127748
5336,135929
5336,45159
5336,24578
5336,7576
5336,100797
5336,47439
5336,129702
5336,145742
5336,141903
5336,112740
5336,145701
5336,7562
5336,23312
5336,68498
5336,145730
5336,136347
5336,72839
5336,55280
5336,100528
5336,75446
5336,137082
5336,121698
5336,69200
5336,109135
5336,110017
5336,128528
5336,130063
5336,151033
5336,128498
5336,120848
5336,31675,5068
5336,137113,6055
5336,138518,14183
5336,129380,14264
5336,5214,14766,128815
5336,101299,23487
5336,36939,10787,23487
5336,90505,26788,25126
5336,34062
5336,37841,129093
5336,65914,45040,136063
5266,128039,5336,54988,49583
5336,55187,135524
5336,55673,97526
5336,96824,56566
5337,118402
5337,148137
5337,108866
5337,45214
5337,135439
5337,75615
72840,5337
114032,5337
5337,123796
5337,112334
120168,5337
5337,98065
114448,5337
5337,112334
5337,23546
5337,47847
106768,5337
5337,94363
5337,55614
5337,87503
5337,85063
5337,120362,4599
5337,6684,146981
5337,117166,49153
7225,5338,35244,72842
5339,87340
5339,72550
80418,5339
5339,89772
5339,80819
7608,5339,74123
14633,5340
78093,5341
149684,5341
72843,5341
89932,5341
58691,5341
89700,5341
5341,95447
58691,5341
92464,5341
5341,69781
99978,5341
80845,5341
5341,87949
95004,5341
53288,5341
7609,5341
5341,83262
5341,87951
95444,5341
5341,31974
5342
5342
5342
82260,5342
5342
12303,17029,5343
5344
5345
5345
5346
5346,4471
5347
34257,5347
6521,16994,5347,14543
5348,65036
5352,72844,5349
72845,5350
77852,5350
74205,5350
76344,12313,5350
76343,5350,21143
5351
5352,6167
5353,4442
5353,137993
5353,109607
5353,143926
5353,88516
5353,111019
5353,127227
5353,113764
5353,92110
5353,89783
5353,123714
5353,46222
5353,2201,99614
5353,93475,4889
5353,5442,42732
5961,5353,72847
5353,6643,97961
10776,5353,8277,88895
5353,9180,99348
5354,39084,18207
72849,5354,22188
95259,5356
105604,5356
73546,5356
5356,11078
5356,79229
52378,5356
5356,7430
84945,5356
72850,5356,5357
6500,73099,5356
25288,9235,5356
28283,5356,71294,14183
29912,5356,103312
113985,5356,30614
121464,5356,44525
110483,5356,44836
116332,5357
76428,5357
5357,73639
5357,74534
80164,5357
74842,5357
6338,5357
99941,5357
16196,5357
6345,5357
5358,30383
90012,5358
65246,1637,5358
50250,5359
31765,5359
128093,5359
33809,5359
79046,5359
51476,5359
72853,5359
134797,5359
31381,5359
138020,5359
91621,5359
122906,49667,5359
5360
5361,77923
5361,95650
5361,6234
5361,120030
93505,5361
5361,4502
5361,50399
5361,23578
148872,5361
5361,85132
5361,99369
5361,95650
5361,95650
5361,97925
5361,117378
113320,5361
5361,16543
5361,32962
5361,115075
5361,95650
5361,141547
5361,148257
51224,5361
5361,55325
5361,143649
5361,150155
5361,76765
5361,39654
5361,23578
128536,5361
113320,5361
5361,146661
5361,146327
81032,5361
5361,126979
5361,129134
5361,72854
5361,96524
5361,132332,1407
5361,101505,24428
51784,5361,138004
5361,69090,145897
5362,38022
5362,136533
93112,5362
5362,92164
5362,120597
5362,129772
106913,5362
5362,45090
95377,5362
5362,97907
5362,72855
15945,5362
5362,78683
5362,96518
5362,145303
5362,132574
5362,131667
5362,128861
32152,5362
5362,144894
5362,111235
5362,116621
107240,5362
5362,101147
5362,31374
75960,5362
99000,5362
5362,94661
5362,99989
116785,5362
5362,127500
5362,150333
119865,5362
5362,127211
5362,72782
5362,62614
5362,79174
5362,138582
76552,5362
5362,136060
128856,5362
5362,77866
5362,131086
111480,5362
5362,98951
5362,95383
5362,78964
5362,103259
87153,5362
122921,5362
5362,119317
5362,83363
5362,146133
9264,5362,124894
5362,11197,78542
5362,22677,70037
5362,45741,92438
50488,5362,114348
5363,124839
5363,144646
5363,55205
5363,90087
5363,97220
5363,136204
136203,5363
5363,139884
134537,5363
43832,5363
5363,121564
146097,5363
5363,148605
5363,72596
136545,5363
5363,76975
5363,132727
132155,5363
133497,5363
5363,10663
5363,127115
125513,5363,4507
5363,4789,130779
4800,5363,71767
4920,5363,58868,88981
5363,53191
122472,5363
72856,5363,10925
143169,5363,5611
5363,6087,5770,128268,68863
5939,5363,91293
129959,5363,6055
5363,130230,6055
5363,6294,104735
6403,5363,129739
6746,5363,123690
89258,5363,9046
5363,9046,24264,17484,270
5363,74724,9302
10840,103474,5363
12489,5363,30453
12970,5363,134386,13615
95416,13865,5363
5363,90820,16430,23487
5363,16630,138219
23618,5363,99924
62272,23618,5363
24264,131690,5363
5363,29660,7667
37896,5363,32262,138398
36202,5363,5565,88414
4800,5363,90436,7608,24349,36831
91624,37209,5363
97880,5363,39190,8415
16216,5363,44197
45888,5363,94223
5363,50132,123461
63657,5363,51951
5363,52371,139406
53384,5363,52822
53633,5363,44874,12462,134527
135160,5363,53934
72577,5363,54766,38414
57298,5363,25560,16984,36508
5363,122341,40150,24763,63180
5363,136387,65963,13278
5364
5364,4471
95253,5365
91372,5365
5365,82519
5365,82518
1936,5365,10519
4464,72858,5365,14687
28485,5365,102523,28558,32479
34512,98682,46157,5365
100741,5366
73681,5366
5366,83655
93720,5366
116485,5366
5113,8162,72859,5366
66519,7781,5366,7182
24560,58524,131637,5366
63148,23828,5366
5367
5367
5367
5367
5368,72862
73440,5369
5369,73916
5369,96588
72864,5369
7098,5369,32714,96960
5370,35038
132393,5370
5370,95020
5370,131386
72866,5370,14054
80568,5371
90121,5371
5371,116525
137009,5371
123552,5371
90121,5371
5371,106691
23658,5371
5371,23119
99042,5371
5371,90141
89777,5371
5371,139467
5371,147295
5371,121414
94664,5371
114979,5371
5371,97588
5371,98717
55249,5371
5371,143405
5371,72867
73712,5371
69656,5371
6338,5371
144560,5371
138114,5371
5371,95685
101504,5371
102609,5371
5371,116780
8264,5371
147890,5371
5371,127501
30033,5371
5371,56565
73385,5371
5371,97927
90147,5371
5371,34055
99376,5371,3022
130273,5371,5495
2,5371,7245,77418
14820,8017,5371,8860
5371,16855
1369,5371,33861,23238
132721,49522,5371
5371,55076,116525
66858,5371,124659
116594,5371,68031
107554,5372
4905,5372,83685
72868,5372,5373
33825,5372,81351
5373,135797
5373,136887
121036,5373
61496,5373
100720,5373
33480,5373
5373,72357
124969,5373
5373,73159
5373,103119
107811,5373
8251,5373
144474,5373
5373,52583
50916,5373
5373,126191
147179,5373
7121,5373
5373,8687
88585,5373
83685,5373
136529,5373
7248,5373
5373,5079
5373,99374
151237,5373
103537,5373
59218,5373
114980,5373
5373,117406
41736,5373
135931,5373
139890,5373
137578,5373
117844,5373
105202,5373
62891,5373
5373,103775
5373,26199
79340,5373
109075,5373
79843,5373
147443,5373
53049,5373
141482,5373
104968,5373
103760,5373
5373,29223
12849,5373
61329,5373
62202,5373
77053,5373
5373,32645
5373,106030
5373,147670
117228,5373
85136,5373
5373,103119
72840,5373
5373,97631
149608,5373
141140,5373
5373,82391
5373,103950
82000,5373
5373,138158
71098,5373
76907,5373
5373,101478
5373,90583
5373,71102
5373,144358
141179,5373
105944,5373
147693,5373
79011,5373
5373,108990
5373,143030
36508,5373
66011,5373
5373,148663
5373,27438
119040,5373
90980,5373
86517,5373
88585,5373
120161,5373
146220,5373
5373,54462
5373,29029
134746,5373
58185,5373
76905,5373
121288,5373
5373,127967
43824,5373
131370,5373
5373,80927
128564,5373
53048,5373
123555,5373
5373,113470
5373,91375
83427,5373
5373,96389
105714,5373
85730,5373
16048,5373
27827,5373
90250,5373
5373,95774
96593,5373
140434,5373
5373,70990
5373,116199
5373,109014
122376,5373
5373,148630
5373,138149
94301,5373
5373,95375
128113,5373
5373,14174
84202,5373
5373,103119
5373,139965
83995,5373
95994,5373,4454
4605,5373,100990
5589,119541,5373
87514,7733,5373,30877
135552,5373,7791
143994,7804,5373
85136,8385,5373
53779,9283,5373,134851
119121,11188,5373
11672,102995,5373
15473,5373,39846
17352,77689,5373
26657,5373,114735
5373,73822,28159
24000,29130,5373
146877,5373,36071
139465,5373,36071
24572,5373,36071
37802,5373
44660,5373,138903
45517,24186,5373
129847,5373,56253
59228,5373
6595,64308,59929,5373
125413,59965,5373
72870,5374
89260,5374
99340,5375
105127,5375
72871,5375
84971,5375
84849,17393,5375
73089,35438,5375
5376,75971
5376,89816
5376,92879
5376,123612
5376,99050
5376,121551
5376,117784
5376,150772
5376,118540
5376,146054
5376,148388
5376,126896
5376,74156
5376,121607
5376,92813
5376,131379
5376,146130
5376,6081
5376,41899,28004
5376,28818,102805,4935,29415
72872,5377
5377,99447
5378,116590
5378,73802
107416,5378
5378,85386
5378,149754
5378,116590
5378,117435
129792,5378
72873,5378
5378,86573
17320,5378
123552,5378
94378,5378
77873,5378
5378,121455
76458,5378
5378,142845
5378,133396
107512,5378
32441,5378
5378,117479
130832,5378
5378,109556
5378,113796
5378,101506
5378,137597
5378,143494
5378,83543
5378,125390
5378,88586
5378,117354
5378,139166
5378,147532
5378,124659
5378,136855
5378,142843
5378,106370
89529,5378
10881,5378,87942
12505,5378,9593
5378,73811,16010
113653,5378,30916,48381
50594,57387,5378,10659
51760,5378,64184
59122,5379
5379,72875
81378,5379
5379,7951
5380,111415
83888,5380
5380,111671
5380,95110
5380,43663
97578,5380
5380,104935
72298,5380
107368,5380
5380,75565
113483,5380
103778,5380
77228,5380
5380,97981
72876,5380
5380,84974
111010,5380
5380,104615
5380,104373
96875,5380,4622
14264,23193,5380
5380,31437,15295
5380,98733,34566
56562,5380,41909
95659,5380,41911
80960,5381
114133,5381
5381,5150
5381,69903
5381,108055
105738,5381
